item,itemLabel,country,countryLabel,place,placeLabel,language,languageLabel,pic,offurl
http://www.wikidata.org/entity/Q7744926,The Korea Times,,,http://www.wikidata.org/entity/Q65,Los Angeles,http://www.wikidata.org/entity/Q9176,Korean,,http://www.koreatimes.com/
http://www.wikidata.org/entity/Q7744988,The Kurdish Globe,,,http://www.wikidata.org/entity/Q132754,Erbil,http://www.wikidata.org/entity/Q1860,English,,http://www.kurdishglobe.net
http://www.wikidata.org/entity/Q7745251,The Lake Houston Sentinel,,,,,,,,http://www.thelakehoustonsentinel.com
http://www.wikidata.org/entity/Q7746447,The Lawrentian,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q94928,Appleton,http://www.wikidata.org/entity/Q7976,American English,,http://www.lawrentian.com
http://www.wikidata.org/entity/Q7746493,The Leader-Union,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.leaderunion.com
http://www.wikidata.org/entity/Q7746496,The Leader,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.the-leader.com
http://www.wikidata.org/entity/Q7746507,The Leaf-Chronicle,,,http://www.wikidata.org/entity/Q328941,Clarksville,http://www.wikidata.org/entity/Q1860,English,,http://theleafchronicle.com/
http://www.wikidata.org/entity/Q7746590,The Lebanon Reporter,,,,,,,,http://www.reporter.net/
http://www.wikidata.org/entity/Q7747032,The Lewis Flyer,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1012403,Romeoville,http://www.wikidata.org/entity/Q1860,English,,http://TheLewisFlyer.com
http://www.wikidata.org/entity/Q7747362,The Lima News,,,http://www.wikidata.org/entity/Q983974,Lima,http://www.wikidata.org/entity/Q1860,English,,http://limaohio.com
http://www.wikidata.org/entity/Q7747402,The Lindsay Post,http://www.wikidata.org/entity/Q16,Canada,,,,,,http://www.thepost.ca
http://www.wikidata.org/entity/Q7747420,The Linfield Review,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q852693,McMinnville,,,,http://thelinfieldreview.com
http://www.wikidata.org/entity/Q7747420,The Linfield Review,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q852693,McMinnville,,,,http://www.linfield.edu/linfield-review/
http://www.wikidata.org/entity/Q7958861,Waco Tribune-Herald,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q128244,Waco,,,,http://wacotrib.com
http://www.wikidata.org/entity/Q7960008,Waikato Times,http://www.wikidata.org/entity/Q664,New Zealand,,,http://www.wikidata.org/entity/Q1860,English,,https://www.stuff.co.nz/waikatotimes
http://www.wikidata.org/entity/Q7960008,Waikato Times,http://www.wikidata.org/entity/Q664,New Zealand,,,http://www.wikidata.org/entity/Q44661,New Zealand English,,https://www.stuff.co.nz/waikatotimes
http://www.wikidata.org/entity/Q7961052,Wakefield Express,http://www.wikidata.org/entity/Q145,United Kingdom,,,http://www.wikidata.org/entity/Q1860,English,,http://wakefieldexpress.co.uk
http://www.wikidata.org/entity/Q7961052,Wakefield Express,http://www.wikidata.org/entity/Q145,United Kingdom,,,http://www.wikidata.org/entity/Q1860,English,,http://www.wakefieldexpress.co.uk
http://www.wikidata.org/entity/Q7966605,Waltham Forest Guardian,http://www.wikidata.org/entity/Q145,United Kingdom,,,http://www.wikidata.org/entity/Q1860,English,,http://www.guardian-series.co.uk
http://www.wikidata.org/entity/Q7967808,Whanganui Chronicle,http://www.wikidata.org/entity/Q664,New Zealand,,,,,,http://www.wanganuichronicle.co.nz/
http://www.wikidata.org/entity/Q7969636,Warminster Journal,,,,,,,,http://www.warminsterjournal.co.uk/
http://www.wikidata.org/entity/Q7970727,Warrington Guardian,http://www.wikidata.org/entity/Q145,United Kingdom,,,http://www.wikidata.org/entity/Q1860,English,,http://warringtonguardian.co.uk
http://www.wikidata.org/entity/Q7970886,Warsaw Business Journal,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.wbj.pl/
http://www.wikidata.org/entity/Q7971123,Warwick Daily News,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.warwickdailynews.com.au
http://www.wikidata.org/entity/Q7971124,Warwick Daily Times,,,,,,,,http://www.ricentral.com/
http://www.wikidata.org/entity/Q7971379,Waseca County News,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q987118,Waseca,,,,http://www.wasecacountynews.com
http://www.wikidata.org/entity/Q7971727,Washington City Paper,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q61,"Washington, D.C.",,,,http://washingtoncitypaper.com
http://www.wikidata.org/entity/Q7971834,Washington Daily News,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.thewashingtondailynews.com/
http://www.wikidata.org/entity/Q7971834,Washington Daily News,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.wdnweb.com/
http://www.wikidata.org/entity/Q7972010,Washington Jewish Week,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q327022,Rockville,http://www.wikidata.org/entity/Q1860,English,,http://www.washingtonjewishweek.com/
http://www.wikidata.org/entity/Q7972060,Washington Missourian,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q761885,Washington,,,,http://emissourian.com
http://www.wikidata.org/entity/Q7972345,Washington Times-Herald,,,http://www.wikidata.org/entity/Q1999182,Washington,,,,http://www.washtimesherald.com/
http://www.wikidata.org/entity/Q7973029,Watauga Democrat,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q893055,Boone,,,,http://wataugademocrat.com
http://www.wikidata.org/entity/Q7974489,Watertown Daily Times,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1378026,Watertown,http://www.wikidata.org/entity/Q1860,English,,https://www.nny360.com/
http://www.wikidata.org/entity/Q7974505,Watertown Public Opinion,,,http://www.wikidata.org/entity/Q1065503,Watertown,http://www.wikidata.org/entity/Q1860,English,,http://www.thepublicopinion.com/
http://www.wikidata.org/entity/Q7974625,Watford Observer,,,,,,,,http://www.watfordobserver.co.uk
http://www.wikidata.org/entity/Q7975216,Wausau Daily Herald,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q998675,Wausau,http://www.wikidata.org/entity/Q1860,English,,http://www.wausaudailyherald.com/
http://www.wikidata.org/entity/Q7976895,Wayves,http://www.wikidata.org/entity/Q16,Canada,,,http://www.wikidata.org/entity/Q1860,English,,http://wayves.ca/
http://www.wikidata.org/entity/Q7978279,Weatherford Daily News,,,,,,,,http://wdnitlnet.net
http://www.wikidata.org/entity/Q7978280,Weatherford Democrat,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q970527,Weatherford,,,,https://www.weatherforddemocrat.com/
http://www.wikidata.org/entity/Q7979472,Weekender,,,http://www.wikidata.org/entity/Q745594,Wilkes-Barre,http://www.wikidata.org/entity/Q1860,English,,http://www.theweekender.com/
http://www.wikidata.org/entity/Q7979492,Weekly Alibi,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q34804,Albuquerque,http://www.wikidata.org/entity/Q1860,English,,http://www.alibi.com/
http://www.wikidata.org/entity/Q7979494,Weekly Blitz,http://www.wikidata.org/entity/Q902,Bangladesh,,,http://www.wikidata.org/entity/Q1860,English,,http://www.weeklyblitz.net/
http://www.wikidata.org/entity/Q7979501,Weekly Economic Times,http://www.wikidata.org/entity/Q902,Bangladesh,,,http://www.wikidata.org/entity/Q1860,English,,http://www.weeklyeconomictimes.com/
http://www.wikidata.org/entity/Q7979502,Weekly Holiday,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.weeklyholiday.net
http://www.wikidata.org/entity/Q7979521,Weekly Times Messenger,,,,,,,,http://www.messengerwest.com.au
http://www.wikidata.org/entity/Q7979523,Weekly Worker,,,,,,,,http://weeklyworker.co.uk
http://www.wikidata.org/entity/Q7981780,Wellsville Daily Reporter,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q3031615,Wellsville,,,,http://www.wellsvilledaily.com
http://www.wikidata.org/entity/Q7984074,Wesleying,http://www.wikidata.org/entity/Q30,United States of America,,,http://www.wikidata.org/entity/Q1860,English,,http://wesleying.org/
http://www.wikidata.org/entity/Q7984692,West Central Tribune,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1986492,Willmar,,,,http://www.wctrib.com
http://www.wikidata.org/entity/Q7985331,West Hawaii Today,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q627970,Kailua-Kona,,,,http://www.westhawaiitoday.com
http://www.wikidata.org/entity/Q7985849,West Marin Citizen,,,,,,,,http://www.westmarincitizen.com
http://www.wikidata.org/entity/Q7986452,Westside Seattle,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q731067,West Seattle,http://www.wikidata.org/entity/Q1860,English,,http://www.westseattleherald.com/
http://www.wikidata.org/entity/Q7986770,West Valley View,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q79457,Goodyear,,,,http://www.westvalleyview.com
http://www.wikidata.org/entity/Q7987030,West Yellowstone News,,,http://www.wikidata.org/entity/Q956110,West Yellowstone,,,,http://www.westyellowstonenews.com
http://www.wikidata.org/entity/Q7987428,WesternEye,,,,,,,,http://www.westerneye.net/
http://www.wikidata.org/entity/Q7987901,Western Herald,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q167155,Kalamazoo,http://www.wikidata.org/entity/Q1860,English,,http://westernherald.com
http://www.wikidata.org/entity/Q7988160,Western People,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.westernpeople.ie/
http://www.wikidata.org/entity/Q7988381,Western Telegraph,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q213361,Pembrokeshire,http://www.wikidata.org/entity/Q1860,English,,https://www.westerntelegraph.co.uk/
http://www.wikidata.org/entity/Q7988441,Western Weekender,http://www.wikidata.org/entity/Q408,Australia,,,http://www.wikidata.org/entity/Q1860,English,,https://www.westernweekender.com.au/
http://www.wikidata.org/entity/Q7989086,Westmeath Examiner,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.westmeathexaminer.ie/
http://www.wikidata.org/entity/Q7989325,Westmount Examiner,http://www.wikidata.org/entity/Q16,Canada,,,,,,http://www.westmountexaminer.com
http://www.wikidata.org/entity/Q7989602,Westport News,http://www.wikidata.org/entity/Q664,New Zealand,http://www.wikidata.org/entity/Q1349217,Westport,http://www.wikidata.org/entity/Q1860,English,,http://www.westportnews.co.nz/
http://www.wikidata.org/entity/Q7989927,Westword,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q16554,Denver,http://www.wikidata.org/entity/Q1860,English,,http://westword.com
http://www.wikidata.org/entity/Q7989927,Westword,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q16554,Denver,http://www.wikidata.org/entity/Q1860,English,,https://www.westword.com/
http://www.wikidata.org/entity/Q7990255,Wexford People,,,,,,,,https://www.independent.ie/regionals/wexfordpeople
http://www.wikidata.org/entity/Q7990718,Wharton Journal-Spectator,,,http://www.wikidata.org/entity/Q970540,Wharton,,,,http://www.journal-Spectator.com
http://www.wikidata.org/entity/Q7990847,What's Up weekly,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q16562,El Paso,,,,http://www.whatsuppub.com/
http://www.wikidata.org/entity/Q7993367,Where What When,,,,,,,,http://www.wherewhatwhen.com/
http://www.wikidata.org/entity/Q7993571,Whidbey News-Times,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q990977,Oak Harbor,,,,http://www.whidbeynewstimes.com/
http://www.wikidata.org/entity/Q7995812,Whitecourt Star,http://www.wikidata.org/entity/Q16,Canada,,,http://www.wikidata.org/entity/Q1860,English,http://commons.wikimedia.org/wiki/Special:FilePath/Whitecourt%20Star%20logo.svg,http://www.whitecourtstar.com/
http://www.wikidata.org/entity/Q7996870,Whittier Daily News,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q838791,Whittier,http://www.wikidata.org/entity/Q1860,English,,https://www.whittierdailynews.com/
http://www.wikidata.org/entity/Q7998233,Wick Communications,,,,,,,,http://www.wickcommunications.com
http://www.wikidata.org/entity/Q8002467,Wilkes Journal-Patriot,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q2029796,North Wilkesboro,,,,http://www.journalpatriot.com
http://www.wikidata.org/entity/Q8003285,Willamette Collegian,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q43919,Salem,,,,https://www.willamettecollegian.com/
http://www.wikidata.org/entity/Q8003508,Willard and Maple,,,,,,,,http://www.newpages.com/literary-magazines/willard_and_maple.htm
http://www.wikidata.org/entity/Q8021278,Williamsport Sun-Gazette,,,http://www.wikidata.org/entity/Q1016159,Williamsport,http://www.wikidata.org/entity/Q1860,English,,http://sungazette.com/
http://www.wikidata.org/entity/Q8023041,Wilson Daily Times,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q595348,Wilson,http://www.wikidata.org/entity/Q1860,English,,http://www.wilsondaily.com
http://www.wikidata.org/entity/Q8023313,Wilsonville Spokesman,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1762801,Wilsonville,http://www.wikidata.org/entity/Q1860,English,,http://www.wilsonvillespokesman.com/
http://www.wikidata.org/entity/Q8023858,Winchester Star,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q492355,Winchester,,,,http://www.winchesterstar.com
http://www.wikidata.org/entity/Q8024407,Windows IT Pro,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q490732,Fort Collins,http://www.wikidata.org/entity/Q1860,English,,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqd&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft_dat=xri:pqd:PMID=68493
http://www.wikidata.org/entity/Q8024407,Windows IT Pro,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q490732,Fort Collins,http://www.wikidata.org/entity/Q1860,English,,http://www.windowsitpro.com/?code=wkpd
http://www.wikidata.org/entity/Q8024407,Windows IT Pro,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q490732,Fort Collins,http://www.wikidata.org/entity/Q1860,English,,http://www.windowsitpro.com/Windows/Issues/Index.html
http://www.wikidata.org/entity/Q8025883,Winona Daily News,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q773527,Winona,http://www.wikidata.org/entity/Q1860,English,,http://winonadailynews.com/
http://www.wikidata.org/entity/Q8027325,Wisconsin State Journal,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q43788,Madison,http://www.wikidata.org/entity/Q1860,English,,http://www.lib.auburn.edu/BIDB
http://www.wikidata.org/entity/Q8027325,Wisconsin State Journal,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q43788,Madison,http://www.wikidata.org/entity/Q1860,English,,http://www.newsbank.com/
http://www.wikidata.org/entity/Q8027325,Wisconsin State Journal,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q43788,Madison,http://www.wikidata.org/entity/Q1860,English,,http://cisweb.lexis-nexis.com/sourceselect/returnToSearch.asp?csisrc=145460&after=0:ALL
http://www.wikidata.org/entity/Q8027325,Wisconsin State Journal,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q43788,Madison,http://www.wikidata.org/entity/Q1860,English,,http://host.madison.com/wsj
http://www.wikidata.org/entity/Q8027325,Wisconsin State Journal,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q43788,Madison,http://www.wikidata.org/entity/Q1860,English,,http://infoweb.newsbank.com/?db=WISB
http://www.wikidata.org/entity/Q8032450,Woodburn Independent,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1762847,Woodburn,,,,http://www.pamplinmedia.com/woodburn-independent-news/
http://www.wikidata.org/entity/Q8032450,Woodburn Independent,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1762847,Woodburn,,,,http://www.woodburnindependent.com/
http://www.wikidata.org/entity/Q8033468,Woodstock Times,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.ulsterpublishing.com/index.cfm?fuseaction=paper&paperid=1
http://www.wikidata.org/entity/Q8033576,Woodward News,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q2173029,Woodward,,,,http://woodwardnews.net
http://www.wikidata.org/entity/Q8034200,Worcester News,,,,,http://www.wikidata.org/entity/Q1860,English,,http://worcesternews.co.uk
http://www.wikidata.org/entity/Q8034200,Worcester News,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.worcesternews.co.uk
http://www.wikidata.org/entity/Q8034364,Word on the Street,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q5092,Baltimore,,,,http://wordonthestreetbaltimore.org
http://www.wikidata.org/entity/Q8034704,Workers' Daily,http://www.wikidata.org/entity/Q148,People's Republic of China,,,,,,http://www.workercn.cn
http://www.wikidata.org/entity/Q8034815,Workers Solidarity,,,,,,,,http://www.wsm.ie/
http://www.wikidata.org/entity/Q8035879,World Journal,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q2017699,Northern America,http://www.wikidata.org/entity/Q7850,Chinese,,http://www.worldjournal.com/
http://www.wikidata.org/entity/Q8040397,Wyoming Tribune Eagle,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q39042,Cheyenne,,,,https://www.wyomingnews.com/
http://www.wikidata.org/entity/Q8043410,Xebat,,,,,http://www.wikidata.org/entity/Q36368,Kurdish,,http://www.xebat.net
http://www.wikidata.org/entity/Q8043482,Xenia Daily Gazette,,,http://www.wikidata.org/entity/Q1915576,Xenia,http://www.wikidata.org/entity/Q1860,English,,http://www.xeniagazette.com/
http://www.wikidata.org/entity/Q8045049,Xtra Ottawa,http://www.wikidata.org/entity/Q16,Canada,,,http://www.wikidata.org/entity/Q1860,English,,http://dailyxtra.com/?market=209
http://www.wikidata.org/entity/Q8045051,Xtra Vancouver,http://www.wikidata.org/entity/Q16,Canada,,,http://www.wikidata.org/entity/Q1860,English,,http://xtra.ca/
http://www.wikidata.org/entity/Q8047089,Yakima Herald-Republic,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q499203,Yakima,,,,http://www.yakimaherald.com/
http://www.wikidata.org/entity/Q8047089,Yakima Herald-Republic,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q499203,Yakima,,,,http://yakimaherald.com
http://www.wikidata.org/entity/Q8048552,Yangcheng Evening News,http://www.wikidata.org/entity/Q148,People's Republic of China,,,http://www.wikidata.org/entity/Q13414913,Simplified Chinese,,https://ep.ycwb.com/epaper/ycwb/
http://www.wikidata.org/entity/Q8048654,Yangtse Evening Post,,,,,,,,http://www.yangtse.com/
http://www.wikidata.org/entity/Q8049008,Yanzhao Metropolis Daily,,,,,,,,https://yzdsb.hebnews.cn/
http://www.wikidata.org/entity/Q8050189,Yated Ne'eman,,,,,,,,http://www.yated.com/
http://www.wikidata.org/entity/Q8051835,Yellow Springs News,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q49000,Yellow Springs,http://www.wikidata.org/entity/Q1860,English,,http://www.ysnews.com
http://www.wikidata.org/entity/Q8052646,Yeroo,,,,,,,,http://jimmatimes.com/
http://www.wikidata.org/entity/Q8055436,York Daily Record,,,http://www.wikidata.org/entity/Q821105,York,,,,http://ydr.com
http://www.wikidata.org/entity/Q7749170,The Lufkin Daily News,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q975590,Lufkin,,,,http://www.lufkindailynews.com/
http://www.wikidata.org/entity/Q7749297,The Macomb Daily,,,http://www.wikidata.org/entity/Q1431633,Mount Clemens,,,,http://macombdaily.com
http://www.wikidata.org/entity/Q7749341,The Madison / St. Clair Record,,,,,,,,https://madisonrecord.com/
http://www.wikidata.org/entity/Q7749343,The Madison Press,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1001456,London,,,,http://www.madison-press.com
http://www.wikidata.org/entity/Q7749356,The Madras Pioneer,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q334041,Madras,,,,http://www.madraspioneer.com/
http://www.wikidata.org/entity/Q7749664,The Maine Campus,http://www.wikidata.org/entity/Q30,United States of America,,,http://www.wikidata.org/entity/Q1860,English,,http://mainecampus.com/
http://www.wikidata.org/entity/Q7749738,The Malaysian Insider,http://www.wikidata.org/entity/Q833,Malaysia,,,http://www.wikidata.org/entity/Q1860,English,http://commons.wikimedia.org/wiki/Special:FilePath/The-malaysian-insider-logo.png,https://www.themalaysianinsight.com/
http://www.wikidata.org/entity/Q7749738,The Malaysian Insider,http://www.wikidata.org/entity/Q833,Malaysia,,,http://www.wikidata.org/entity/Q7850,Chinese,http://commons.wikimedia.org/wiki/Special:FilePath/The-malaysian-insider-logo.png,https://www.themalaysianinsight.com/
http://www.wikidata.org/entity/Q7749738,The Malaysian Insider,http://www.wikidata.org/entity/Q833,Malaysia,,,http://www.wikidata.org/entity/Q9237,Malay,http://commons.wikimedia.org/wiki/Special:FilePath/The-malaysian-insider-logo.png,https://www.themalaysianinsight.com/
http://www.wikidata.org/entity/Q7749748,The Malibu Times,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q387047,Malibu,http://www.wikidata.org/entity/Q1860,English,,http://www.malibutimes.com
http://www.wikidata.org/entity/Q7749816,The Malton Mirror,http://www.wikidata.org/entity/Q16,Canada,,,,,,http://www.maltonmirror.ca
http://www.wikidata.org/entity/Q7750327,The Marion Star,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q985636,Marion,,,,http://marionstar.com/
http://www.wikidata.org/entity/Q7750436,The Marshall News Messenger,,,http://www.wikidata.org/entity/Q52996,Marshall,,,,http://www.marshallnewsmessenger.com/
http://www.wikidata.org/entity/Q7750447,The Martha's Vineyard Times,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.mvtimes.com/
http://www.wikidata.org/entity/Q7750696,The Maui News,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q2087831,Wailuku,http://www.wikidata.org/entity/Q1860,English,,http://www.mauinews.com/
http://www.wikidata.org/entity/Q7750762,The McDonough County Voice,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q575389,Macomb,,,,http://www.mcdonoughvoice.com
http://www.wikidata.org/entity/Q7750763,The McDowell News,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q2028875,Marion,,,,https://mcdowellnews.com/
http://www.wikidata.org/entity/Q7750801,The Meadville Tribune,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1010225,Meadville,,,,http://www.meadvilletribune.com
http://www.wikidata.org/entity/Q7750850,The Medfield Press,,,http://www.wikidata.org/entity/Q2415851,Medfield,,,,http://www.wickedlocal.com/medfield
http://www.wikidata.org/entity/Q7751034,The Mercer Cluster,http://www.wikidata.org/entity/Q30,United States of America,,,,,,http://www.mercercluster.com
http://www.wikidata.org/entity/Q7751052,The Merciad,http://www.wikidata.org/entity/Q30,United States of America,,,http://www.wikidata.org/entity/Q1860,English,,http://merciad.mercyhurst.edu/
http://www.wikidata.org/entity/Q7751056,The Mercury,,,http://www.wikidata.org/entity/Q1185890,Pottstown,,,,http://www.pottstownmercury.com/
http://www.wikidata.org/entity/Q7751076,The Meridian Star,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q118152,Meridian,,,,http://www.meridianstar.com
http://www.wikidata.org/entity/Q7751147,The Messenger,,,http://www.wikidata.org/entity/Q631590,Mount Airy,http://www.wikidata.org/entity/Q1860,English,,http://www.surrymessenger.com/
http://www.wikidata.org/entity/Q7751193,The MetroWest Daily News,,,http://www.wikidata.org/entity/Q988568,Framingham,,,,http://www.metrowestdailynews.com/
http://www.wikidata.org/entity/Q7751218,The Mexico Ledger,,,http://www.wikidata.org/entity/Q178652,Mexico,,,,http://www.mexicoledger.com
http://www.wikidata.org/entity/Q7751224,The Miami Hurricane,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q427559,Coral Gables,http://www.wikidata.org/entity/Q1860,English,,http://www.themiamihurricane.com
http://www.wikidata.org/entity/Q7751249,The Michigan Citizen,,,,,,,,http://michigancitizen.com/
http://www.wikidata.org/entity/Q7751250,The Michigan Daily,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q485172,Ann Arbor,http://www.wikidata.org/entity/Q1860,English,,http://www.michigandaily.com/
http://www.wikidata.org/entity/Q7751251,The Michigan Every Three Weekly,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q485172,Ann Arbor,,,,http://www.everythreeweekly.com/
http://www.wikidata.org/entity/Q7751253,The Michigan Review,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q485172,Ann Arbor,http://www.wikidata.org/entity/Q1860,English,,http://www.michiganreview.com/
http://www.wikidata.org/entity/Q7751255,The Michigan Times,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q490584,Flint,http://www.wikidata.org/entity/Q1860,English,,http://www.themichigantimes.com/
http://www.wikidata.org/entity/Q7751296,The Middletown Journal,,,http://www.wikidata.org/entity/Q985515,Middletown,,,,http://www.middletownjournal.com/
http://www.wikidata.org/entity/Q7751414,The Milford Daily News,,,,,,,,http://www.milforddailynews.com/
http://www.wikidata.org/entity/Q7751668,The Mirror,http://www.wikidata.org/entity/Q30,United States of America,,,,,,http://www.uncmirror.com/
http://www.wikidata.org/entity/Q7751695,The Miscellany News,http://www.wikidata.org/entity/Q30,United States of America,,,http://www.wikidata.org/entity/Q1860,English,,http://miscellanynews.org/
http://www.wikidata.org/entity/Q7751769,The Mississauga News,http://www.wikidata.org/entity/Q16,Canada,,,http://www.wikidata.org/entity/Q1860,English,,http://www.mississauga.com
http://www.wikidata.org/entity/Q7751895,The Modesto Bee,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q204561,Modesto,,,,http://www.modbee.com/
http://www.wikidata.org/entity/Q7752020,The Monitor,,,,,,,,http://kcmonitor.com
http://www.wikidata.org/entity/Q7752023,The Monitor,,,http://www.wikidata.org/entity/Q51698,McAllen,http://www.wikidata.org/entity/Q1860,English,,https://www.themonitor.com/
http://www.wikidata.org/entity/Q7752103,The Montana Standard,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q467664,Butte,http://www.wikidata.org/entity/Q1860,English,,https://mtstandard.com/
http://www.wikidata.org/entity/Q7752110,The Monterey County Herald,,,http://www.wikidata.org/entity/Q487315,Monterey,,,,http://www.montereyherald.com/
http://www.wikidata.org/entity/Q7752284,The Morning Journal,,,http://www.wikidata.org/entity/Q609698,Lorain,,,,http://morningjournal.com
http://www.wikidata.org/entity/Q7752286,The Morning Leader,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.themorningleader.lk/20081231/home.html
http://www.wikidata.org/entity/Q7752288,The Morning News,,,http://www.wikidata.org/entity/Q597842,Florence,http://www.wikidata.org/entity/Q1860,English,,https://scnow.com/
